Year,Week,Position,Title,Artist,Spotify_title,Spotify_artist,Spotify_artist_id,Duration,Spotify_popularity,Album_name,Release_date,Genres
2016,30,27,Into you,Ariana Grande,Into You,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,244453.0,69.0,Dangerous Woman,2016-05-20,"dance pop, pop"
2016,30,28,Wherever I go,OneRepublic,Wherever I Go,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,169773.0,63.0,Oh My My,2016-12-02,"piano rock, pop, pop rock"
2016,30,29,Never forget you,"Zara Larsson, MNEK",Never Forget You (Zara Larsson & MNEK) - Remix,Hasan Shomar,2yFokZZQiUKmsp9oeW9AtU,256026.0,25.0,Never Forget You (Zara Larsson & MNEK) [Remix],2021-01-20,
2016,30,30,Lush life,Zara Larsson,Lush Life,Zara Larsson,1Xylc3o4UrD53lo9CvFvVg,201122.0,77.0,So Good,2017-03-17,"dance pop, edm, electropop, pop, pop dance, post-teen pop, scandipop, swedish electropop, swedish pop, tropical house"
2016,30,31,Duele el corazon,"Enrique Iglesias, Wisin",DUELE EL CORAZON (feat. Wisin),"Enrique Iglesias, Wisin",7qG3b048QCHVRO5Pv1T5lw 3E6xrwgnVfYCrCs0ePERDz,199693.0,67.0,DUELE EL CORAZON (feat. Wisin),2016-04-18,"dance pop, latin pop, mexican pop, latin hip hop, reggaeton, trap latino"
2016,30,32,Don't be so shy (Filatov & Karas remix),Imany,Don't Be So Shy - Filatov & Karas Remix,"Imany, Filatov & Karas",74eY8wbrhhVD7pACbBHwHw 5NW2uPFatEKjZQ5gpWD8HO,191371.0,41.0,Don't Be So Shy (Filatov & Karas Remix),2016-10-06,"french indie pop, russian dance, russian edm, russian pop"
2016,30,33,H.O.L.Y.,Florida Georgia Line,H.O.L.Y.,Florida Georgia Line,3b8QkneNDz4JHKKKlLgYZg,194186.0,69.0,Dig Your Roots,2016-08-26,"contemporary country, country, country pop, country road, modern country rock"
2016,30,34,Work,Rihanna feat Drake,Work (In the Style of Rihanna feat. Drake) [Karaoke Version],Instrumental King,4MBhcPOdlrMsmhLC4tOKs6,208695.0,3.0,R&B Chart Favorites,2018-05-30,
2016,30,35,"Me, myself & I","G-Eazy, Bebe Rexha","Me, Myself & I","G-Eazy, Bebe Rexha",02kJSzxNuaWGqwubyUba0Z 64M6ah0SkkRsnPGtGiRAbb,251466.0,77.0,When It's Dark Out,2015-12-04,"indie pop rap, oakland hip hop, pop, pop rap, rap, dance pop, edm, pop, post-teen pop"
2016,30,36,Ain't your mama,Jennifer Lopez,Ain't Your Mama,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,218234.0,70.0,Ain't Your Mama,2016-04-07,"dance pop, pop, pop rap, urban contemporary"
2016,30,37,Cake by the ocean,DNCE,Cake By The Ocean,DNCE,6T5tfhQCknKG4UnH90qGnz,219146.0,81.0,DNCE,2016-11-18,"dance pop, edm, pop, post-teen pop"
2016,30,38,No money,Galantis,No Money,Galantis,4sTQVOfp9vEMCemLw50sbu,189126.0,67.0,No Money,2016-04-01,"dance pop, edm, electro house, pop, pop dance, tropical house"
2016,30,39,Heathens,Twenty One Pilots,Heathens,Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,195920.0,81.0,Heathens,2016-06-16,"modern rock, rock"
2016,30,40,For free,"DJ Khaled, Drake",For Free (feat. Drake),"DJ Khaled, Drake",0QHgL1lAIqAw0HtD7YldmP 3TVXtAsR1Inumwj472S9r4,183695.0,57.0,Major Key,2016-08-05,"hip hop, miami hip hop, pop rap, rap, southern hip hop, trap, canadian hip hop, canadian pop, hip hop, rap, toronto rap"
2016,31,1,Can't stop the feeling!,JT,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,31TPClRtHm23RisEBtV3X7,237546.0,72.0,TROLLS (Original Motion Picture Soundtrack),2016-09-23,"dance pop, pop"
2016,31,2,Don't let me down,"The Chainsmokers, Daya",Don't Let Me Down,"The Chainsmokers, Daya",69GGBxA162lTqCwzJG5jLp 6Dd3NScHWwnW6obMFbl1BH,208373.0,79.0,Don't Let Me Down,2016-02-05,"dance pop, edm, electropop, pop, pop dance, tropical house, alt z, dance pop, edm, electropop, pop, pop dance, post-teen pop, tropical house"
2016,31,3,One dance,"Drake, Wizkid, Kyla",One Dance,"Drake, Wizkid, Kyla",3TVXtAsR1Inumwj472S9r4 3tVQdUvClmAT7URs9V3rsp 77DAFfvm3O9zT5dIoG0eIO,173986.0,85.0,Views,2016-05-06,"canadian hip hop, canadian pop, hip hop, rap, toronto rap, afro dancehall, afropop, azonto, nigerian hip hop, nigerian pop, uk funky"
2016,31,4,Cheap thrills,Sia feat Sean Paul,Cheap Thrills (feat. Sean Paul),"Sia, Sean Paul",5WUlDfRSoLAfcVSX1WnrxN 3Isy6kedDrgPYoTS1dazA9,224493.0,63.0,This Is Acting (Deluxe Version),2016-10-21,"australian dance, australian pop, dance pop, pop, dance pop, dancehall, pop rap"
2016,31,5,This is what you came for,"Calvin Harris, Rihanna",This Is What You Came For,"Calvin Harris, Rihanna",7CajNmpbOovFoOoasH2HaY 5pKCCKE2ajJHZ9KAiaK11H,222160.0,81.0,This Is What You Came For,2016-04-29,"dance pop, edm, electro house, house, pop, progressive house, uk dance, barbadian pop, dance pop, pop, urban contemporary"
2016,31,6,Send my love (to your new lover),Adele,Send My Love (To Your New Lover),Adele,4dpARuHxo51G3z768sgnrY,223078.0,72.0,25,2015-11-20,"british soul, pop, pop soul, uk pop"
2016,31,7,Treat you better,Shawn Mendes,Treat You Better,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,187973.0,83.0,Illuminate,2017-04-20,"canadian pop, dance pop, pop, viral pop"
2016,31,8,I took a pill in Ibiza - SeeB remix,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,"Mike Posner, Seeb",2KsP6tYLJlTBvSUxnwlVWa 5iNrZmtVMtYev5M9yoWpEq,197933.0,72.0,"At Night, Alone.",2016-05-06,"dance pop, edm, pop, pop rap, dance pop, edm, electro house, norwegian pop, pop, pop dance, pop edm, tropical house"
2016,31,9,Work from home,"Fifth Harmony, Ty Dolla $ign",Work from Home (feat. Ty Dolla $ign),"Fifth Harmony, Ty Dolla $ign",1l8Fu6IkuTP0U5QetQJ5Xt 7c0XG5cIJTrrAgEC3ULPiq,214480.0,75.0,7/27 (Deluxe),2016-05-27,"dance pop, girl group, pop, post-teen pop, talent show, dance pop, hip hop, pop, pop rap, r&b, southern hip hop, trap, trap soul"
2016,31,10,This girl,Kungs vs Cookin' On 3 Burners,This Girl (Kungs Vs. Cookin' On 3 Burners),"Kungs, Cookin' On 3 Burners",7keGfmQR4X5w0two1xKZ7d 726MxZBpkxnnoKl6aN7mmj,195546.0,76.0,Layers,2016-11-04,"edm, pop dance, tropical house, bboy, funk, instrumental funk, modern funk"
2016,31,11,Ride,Twentyøne Piløts,Ride,Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,214506.0,81.0,Blurryface,2015-05-15,"modern rock, rock"
2016,31,12,Panda,Desiigner,Panda,Desiigner,7pFeBzX627ff0VnN6bxPR4,247866.0,67.0,Panda,2016-02-26,"pop rap, rap, trap, underground hip hop, viral trap"
2016,31,13,I hate u I love u,"Gnash, Olivia O'Brien","i hate u, i love u (feat. olivia o'brien)","gnash, Olivia O'Brien",3iri9nBFs9e4wN7PLIetAw 1QRj3hoop9Mv5VvHQkwPEp,251033.0,77.0,us,2016-03-25,"pop, alt z, dance pop, electropop, pop, post-teen pop"
2016,31,14,Rise,Katy Perry,Rise,Katy Perry,6jJ0s89eD6GaHleKKya26X,203474.0,62.0,Rise,2016-07-15,"dance pop, pop, post-teen pop"
2016,31,15,Me too,Meghan Trainor,Me Too,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,181240.0,72.0,Thank You (Deluxe Version),2017-05-12,"dance pop, hip pop, pop, post-teen pop"
2016,31,16,This one's for you,"David Guetta, Zara Larsson",This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,207272.0,67.0,This One's for You (feat. Zara Larsson) [Official Song UEFA EURO 2016],2016-05-13,"big room, dance pop, edm, pop, pop dance"
2016,31,17,Dont mind,Kent Jones,Don't Mind,Kent Jones,3jHBxvZ9gbBkZ17wKUqVsO,198236.0,62.0,Don't Mind,2016-04-25,"miami hip hop, viral trap"
2016,31,18,7 years,Lukas Graham,7 Years,Lukas Graham,25u4wHJWxCA9vO0CzxAbK7,237300.0,79.0,Lukas Graham,2016-04-01,"danish pop, pop, scandipop"
2016,31,19,We don't talk anymore,"Charlie Puth, Selena Gomez",We Don't Talk Anymore (feat. Selena Gomez),"Charlie Puth, Selena Gomez",6VuMaDnrHyPL1p4EHjYLi7 0C8ZW7ezQVs4URX5aX7Kqx,217706.0,68.0,Nine Track Mind,2016-01-29,"dance pop, pop, viral pop, dance pop, pop, post-teen pop"
2016,31,20,Faded,Alan Walker,Faded,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,212106.0,79.0,Different World,2018-12-14,electro house
2016,31,21,Into you,Ariana Grande,Into You,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,244453.0,69.0,Dangerous Woman,2016-05-20,"dance pop, pop"
2016,31,22,Too good,"Drake, Rihanna",Too Good,"Drake, Rihanna",3TVXtAsR1Inumwj472S9r4 5pKCCKE2ajJHZ9KAiaK11H,263373.0,74.0,Views,2016-05-06,"canadian hip hop, canadian pop, hip hop, rap, toronto rap, barbadian pop, dance pop, pop, urban contemporary"
2016,31,23,Hymn for the weekend,Coldplay,Hymn for the Weekend,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,258266.0,84.0,A Head Full of Dreams,2015-12-04,"permanent wave, pop"
2016,31,24,Cold water,"Major Lazer, Justin Bieber, Mø",Cold Water,"Major Lazer, Justin Bieber, MØ",738wLrAtLtCtFOLvQBXOXp 1uNFoZAHBGtllmzznpCI3s 0bdfiayQAKewqEvaU6rXCv,185360.0,67.0,Cold Water,2016-07-22,"dance pop, edm, electro house, moombahton, pop, pop dance, pop rap, tropical house, canadian pop, pop, dance pop, danish pop, edm, electropop, pop, tropical house"
2016,31,25,Needed me,Rihanna,Needed Me,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,191600.0,81.0,ANTI (Deluxe),2016-01-28,"barbadian pop, dance pop, pop, urban contemporary"
2016,31,26,Make me,"Britney Spears, G-Eazy",Make Me... (feat. G-Eazy),"Britney Spears, G-Eazy",26dSoYclwsYLMAKD3tpOr4 02kJSzxNuaWGqwubyUba0Z,230253.0,54.0,Glory (Deluxe),2020-12-11,"dance pop, pop, indie pop rap, oakland hip hop, pop, pop rap, rap"
2016,31,27,Just like fire,P!nk,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,1KCSPY1glIKqW2TotWuXOR,215413.0,68.0,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",2016-04-15,"dance pop, pop"
2016,31,28,Stressed out,Twentyøne Piløts,Stressed Out,Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,202333.0,84.0,Blurryface,2015-05-15,"modern rock, rock"
2016,31,29,Controlla,Drake,Controlla,Drake,3TVXtAsR1Inumwj472S9r4,245226.0,71.0,Views,2016-05-06,"canadian hip hop, canadian pop, hip hop, rap, toronto rap"
2016,31,30,Heathens,Twenty One Pilots,Heathens,Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,195920.0,81.0,Heathens,2016-06-16,"modern rock, rock"
2016,31,31,Don't be so shy (Filatov & Karas remix),Imany,Don't Be So Shy - Filatov & Karas Remix,"Imany, Filatov & Karas",74eY8wbrhhVD7pACbBHwHw 5NW2uPFatEKjZQ5gpWD8HO,191371.0,41.0,Don't Be So Shy (Filatov & Karas Remix),2016-10-06,"french indie pop, russian dance, russian edm, russian pop"
2016,31,32,Dangerous woman,Ariana Grande,Dangerous Woman,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,235946.0,67.0,Dangerous Woman,2016-05-20,"dance pop, pop"
2016,31,33,Lush life,Zara Larsson,Lush Life,Zara Larsson,1Xylc3o4UrD53lo9CvFvVg,201122.0,77.0,So Good,2017-03-17,"dance pop, edm, electropop, pop, pop dance, post-teen pop, scandipop, swedish electropop, swedish pop, tropical house"
2016,31,34,Duele el corazon,"Enrique Iglesias, Wisin",DUELE EL CORAZON (feat. Wisin),"Enrique Iglesias, Wisin",7qG3b048QCHVRO5Pv1T5lw 3E6xrwgnVfYCrCs0ePERDz,199693.0,67.0,DUELE EL CORAZON (feat. Wisin),2016-04-18,"dance pop, latin pop, mexican pop, latin hip hop, reggaeton, trap latino"
2016,31,35,Wherever I go,OneRepublic,Wherever I Go,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,169773.0,63.0,Oh My My,2016-12-02,"piano rock, pop, pop rock"
2016,31,36,H.O.L.Y.,Florida Georgia Line,H.O.L.Y.,Florida Georgia Line,3b8QkneNDz4JHKKKlLgYZg,194186.0,69.0,Dig Your Roots,2016-08-26,"contemporary country, country, country pop, country road, modern country rock"
2016,31,37,Never forget you,"Zara Larsson, MNEK",Never Forget You (Zara Larsson & MNEK) - Remix,Hasan Shomar,2yFokZZQiUKmsp9oeW9AtU,256026.0,25.0,Never Forget You (Zara Larsson & MNEK) [Remix],2021-01-20,
2016,31,38,Ain't your mama,Jennifer Lopez,Ain't Your Mama,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,218234.0,70.0,Ain't Your Mama,2016-04-07,"dance pop, pop, pop rap, urban contemporary"
2016,31,39,Work,Rihanna feat Drake,Work (In the Style of Rihanna feat. Drake) [Karaoke Version],Instrumental King,4MBhcPOdlrMsmhLC4tOKs6,208695.0,3.0,R&B Chart Favorites,2018-05-30,
2016,31,40,"Me, myself & I","G-Eazy, Bebe Rexha","Me, Myself & I","G-Eazy, Bebe Rexha",02kJSzxNuaWGqwubyUba0Z 64M6ah0SkkRsnPGtGiRAbb,251466.0,77.0,When It's Dark Out,2015-12-04,"indie pop rap, oakland hip hop, pop, pop rap, rap, dance pop, edm, pop, post-teen pop"
2016,32,1,Can't stop the feeling!,JT,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,31TPClRtHm23RisEBtV3X7,237546.0,72.0,TROLLS (Original Motion Picture Soundtrack),2016-09-23,"dance pop, pop"
2016,32,2,One dance,"Drake, Wizkid, Kyla",One Dance,"Drake, Wizkid, Kyla",3TVXtAsR1Inumwj472S9r4 3tVQdUvClmAT7URs9V3rsp 77DAFfvm3O9zT5dIoG0eIO,173986.0,85.0,Views,2016-05-06,"canadian hip hop, canadian pop, hip hop, rap, toronto rap, afro dancehall, afropop, azonto, nigerian hip hop, nigerian pop, uk funky"
2016,32,3,Cheap thrills,Sia feat Sean Paul,Cheap Thrills (feat. Sean Paul),"Sia, Sean Paul",5WUlDfRSoLAfcVSX1WnrxN 3Isy6kedDrgPYoTS1dazA9,224493.0,63.0,This Is Acting (Deluxe Version),2016-10-21,"australian dance, australian pop, dance pop, pop, dance pop, dancehall, pop rap"
2016,32,4,Don't let me down,"The Chainsmokers, Daya",Don't Let Me Down,"The Chainsmokers, Daya",69GGBxA162lTqCwzJG5jLp 6Dd3NScHWwnW6obMFbl1BH,208373.0,79.0,Don't Let Me Down,2016-02-05,"dance pop, edm, electropop, pop, pop dance, tropical house, alt z, dance pop, edm, electropop, pop, pop dance, post-teen pop, tropical house"
2016,32,5,Cold water,"Major Lazer, Justin Bieber, Mø",Cold Water,"Major Lazer, Justin Bieber, MØ",738wLrAtLtCtFOLvQBXOXp 1uNFoZAHBGtllmzznpCI3s 0bdfiayQAKewqEvaU6rXCv,185360.0,67.0,Cold Water,2016-07-22,"dance pop, edm, electro house, moombahton, pop, pop dance, pop rap, tropical house, canadian pop, pop, dance pop, danish pop, edm, electropop, pop, tropical house"
2016,32,6,This is what you came for,"Calvin Harris, Rihanna",This Is What You Came For,"Calvin Harris, Rihanna",7CajNmpbOovFoOoasH2HaY 5pKCCKE2ajJHZ9KAiaK11H,222160.0,81.0,This Is What You Came For,2016-04-29,"dance pop, edm, electro house, house, pop, progressive house, uk dance, barbadian pop, dance pop, pop, urban contemporary"
2016,32,7,Treat you better,Shawn Mendes,Treat You Better,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,187973.0,83.0,Illuminate,2017-04-20,"canadian pop, dance pop, pop, viral pop"
2016,32,8,Send my love (to your new lover),Adele,Send My Love (To Your New Lover),Adele,4dpARuHxo51G3z768sgnrY,223078.0,72.0,25,2015-11-20,"british soul, pop, pop soul, uk pop"
2016,32,9,I took a pill in Ibiza - SeeB remix,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,"Mike Posner, Seeb",2KsP6tYLJlTBvSUxnwlVWa 5iNrZmtVMtYev5M9yoWpEq,197933.0,72.0,"At Night, Alone.",2016-05-06,"dance pop, edm, pop, pop rap, dance pop, edm, electro house, norwegian pop, pop, pop dance, pop edm, tropical house"
2016,32,10,This girl,Kungs vs Cookin' On 3 Burners,This Girl (Kungs Vs. Cookin' On 3 Burners),"Kungs, Cookin' On 3 Burners",7keGfmQR4X5w0two1xKZ7d 726MxZBpkxnnoKl6aN7mmj,195546.0,76.0,Layers,2016-11-04,"edm, pop dance, tropical house, bboy, funk, instrumental funk, modern funk"
2016,32,11,Ride,Twentyøne Piløts,Ride,Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,214506.0,81.0,Blurryface,2015-05-15,"modern rock, rock"
2016,32,12,I hate u I love u,"Gnash, Olivia O'Brien","i hate u, i love u (feat. olivia o'brien)","gnash, Olivia O'Brien",3iri9nBFs9e4wN7PLIetAw 1QRj3hoop9Mv5VvHQkwPEp,251033.0,77.0,us,2016-03-25,"pop, alt z, dance pop, electropop, pop, post-teen pop"
2016,32,13,Work from home,"Fifth Harmony, Ty Dolla $ign",Work from Home (feat. Ty Dolla $ign),"Fifth Harmony, Ty Dolla $ign",1l8Fu6IkuTP0U5QetQJ5Xt 7c0XG5cIJTrrAgEC3ULPiq,214480.0,75.0,7/27 (Deluxe),2016-05-27,"dance pop, girl group, pop, post-teen pop, talent show, dance pop, hip hop, pop, pop rap, r&b, southern hip hop, trap, trap soul"
2016,32,14,Into you,Ariana Grande,Into You,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,244453.0,69.0,Dangerous Woman,2016-05-20,"dance pop, pop"
2016,32,15,Panda,Desiigner,Panda,Desiigner,7pFeBzX627ff0VnN6bxPR4,247866.0,67.0,Panda,2016-02-26,"pop rap, rap, trap, underground hip hop, viral trap"
2016,32,16,We don't talk anymore,"Charlie Puth, Selena Gomez",We Don't Talk Anymore (feat. Selena Gomez),"Charlie Puth, Selena Gomez",6VuMaDnrHyPL1p4EHjYLi7 0C8ZW7ezQVs4URX5aX7Kqx,217706.0,68.0,Nine Track Mind,2016-01-29,"dance pop, pop, viral pop, dance pop, pop, post-teen pop"
2016,32,17,Dont mind,Kent Jones,Don't Mind,Kent Jones,3jHBxvZ9gbBkZ17wKUqVsO,198236.0,62.0,Don't Mind,2016-04-25,"miami hip hop, viral trap"
2016,32,18,Me too,Meghan Trainor,Me Too,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,181240.0,72.0,Thank You (Deluxe Version),2017-05-12,"dance pop, hip pop, pop, post-teen pop"
2016,32,19,This one's for you,"David Guetta, Zara Larsson",This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,207272.0,67.0,This One's for You (feat. Zara Larsson) [Official Song UEFA EURO 2016],2016-05-13,"big room, dance pop, edm, pop, pop dance"
2016,32,20,Faded,Alan Walker,Faded,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,212106.0,79.0,Different World,2018-12-14,electro house
2016,32,21,Too good,"Drake, Rihanna",Too Good,"Drake, Rihanna",3TVXtAsR1Inumwj472S9r4 5pKCCKE2ajJHZ9KAiaK11H,263373.0,74.0,Views,2016-05-06,"canadian hip hop, canadian pop, hip hop, rap, toronto rap, barbadian pop, dance pop, pop, urban contemporary"
2016,32,22,Heathens,Twenty One Pilots,Heathens,Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,195920.0,81.0,Heathens,2016-06-16,"modern rock, rock"
2016,32,23,Hymn for the weekend,Coldplay,Hymn for the Weekend,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,258266.0,84.0,A Head Full of Dreams,2015-12-04,"permanent wave, pop"
2016,32,24,Needed me,Rihanna,Needed Me,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,191600.0,81.0,ANTI (Deluxe),2016-01-28,"barbadian pop, dance pop, pop, urban contemporary"
2016,32,25,7 years,Lukas Graham,7 Years,Lukas Graham,25u4wHJWxCA9vO0CzxAbK7,237300.0,79.0,Lukas Graham,2016-04-01,"danish pop, pop, scandipop"
2016,32,26,Just like fire,P!nk,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,1KCSPY1glIKqW2TotWuXOR,215413.0,68.0,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",2016-04-15,"dance pop, pop"
2016,32,27,Controlla,Drake,Controlla,Drake,3TVXtAsR1Inumwj472S9r4,245226.0,71.0,Views,2016-05-06,"canadian hip hop, canadian pop, hip hop, rap, toronto rap"
2016,32,28,Don't be so shy (Filatov & Karas remix),Imany,Don't Be So Shy - Filatov & Karas Remix,"Imany, Filatov & Karas",74eY8wbrhhVD7pACbBHwHw 5NW2uPFatEKjZQ5gpWD8HO,191371.0,41.0,Don't Be So Shy (Filatov & Karas Remix),2016-10-06,"french indie pop, russian dance, russian edm, russian pop"
2016,32,29,Stressed out,Twentyøne Piløts,Stressed Out,Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,202333.0,84.0,Blurryface,2015-05-15,"modern rock, rock"
2016,32,30,Duele el corazon,"Enrique Iglesias, Wisin",DUELE EL CORAZON (feat. Wisin),"Enrique Iglesias, Wisin",7qG3b048QCHVRO5Pv1T5lw 3E6xrwgnVfYCrCs0ePERDz,199693.0,67.0,DUELE EL CORAZON (feat. Wisin),2016-04-18,"dance pop, latin pop, mexican pop, latin hip hop, reggaeton, trap latino"
2016,32,31,Up&Up,Coldplay,Up&Up,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,405320.0,68.0,A Head Full of Dreams,2015-12-04,"permanent wave, pop"
2016,32,32,Lush life,Zara Larsson,Lush Life,Zara Larsson,1Xylc3o4UrD53lo9CvFvVg,201122.0,77.0,So Good,2017-03-17,"dance pop, edm, electropop, pop, pop dance, post-teen pop, scandipop, swedish electropop, swedish pop, tropical house"
2016,32,33,Wherever I go,OneRepublic,Wherever I Go,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,169773.0,63.0,Oh My My,2016-12-02,"piano rock, pop, pop rock"
2016,32,34,All in my head (flex),"Fifth Harmony, Fetty Wap",All In My Head (Flex) (feat. Fetty Wap),"Fifth Harmony, Fetty Wap",1l8Fu6IkuTP0U5QetQJ5Xt 6PXS4YHDkKvl1wkIl4V8DL,210573.0,61.0,7/27 (Deluxe),2016-05-27,"dance pop, girl group, pop, post-teen pop, talent show, dance pop, new jersey rap, pop, pop rap, rap, southern hip hop, trap"
2016,32,35,For free,"DJ Khaled, Drake",For Free (feat. Drake),"DJ Khaled, Drake",0QHgL1lAIqAw0HtD7YldmP 3TVXtAsR1Inumwj472S9r4,183695.0,57.0,Major Key,2016-08-05,"hip hop, miami hip hop, pop rap, rap, southern hip hop, trap, canadian hip hop, canadian pop, hip hop, rap, toronto rap"
2016,32,36,Ain't your mama,Jennifer Lopez,Ain't Your Mama,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,218234.0,70.0,Ain't Your Mama,2016-04-07,"dance pop, pop, pop rap, urban contemporary"
2016,32,37,H.O.L.Y.,Florida Georgia Line,H.O.L.Y.,Florida Georgia Line,3b8QkneNDz4JHKKKlLgYZg,194186.0,69.0,Dig Your Roots,2016-08-26,"contemporary country, country, country pop, country road, modern country rock"
2016,32,38,No money,Galantis,No Money,Galantis,4sTQVOfp9vEMCemLw50sbu,189126.0,67.0,No Money,2016-04-01,"dance pop, edm, electro house, pop, pop dance, tropical house"
2016,32,39,Kill em with kindness,Selena Gomez,Kill Em With Kindness,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,217906.0,58.0,Revival (Deluxe),2015-10-09,"dance pop, pop, post-teen pop"
2016,32,40,Perfect strangers,"Jonas Blue, JP. Cooper",Perfect Strangers,"Jonas Blue, JP Cooper",1HBjj22wzbscIZ9sEb5dyf 4kYGAK2zu9EAomwj3hXkXy,196613.0,75.0,Blue,2018-11-09,"dance pop, edm, pop, pop dance, tropical house, uk dance, dance pop, neo mellow, pop, tropical house"
2016,33,1,Can't stop the feeling!,JT,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,31TPClRtHm23RisEBtV3X7,237546.0,72.0,TROLLS (Original Motion Picture Soundtrack),2016-09-23,"dance pop, pop"
2016,33,2,One dance,"Drake, Wizkid, Kyla",One Dance,"Drake, Wizkid, Kyla",3TVXtAsR1Inumwj472S9r4 3tVQdUvClmAT7URs9V3rsp 77DAFfvm3O9zT5dIoG0eIO,173986.0,85.0,Views,2016-05-06,"canadian hip hop, canadian pop, hip hop, rap, toronto rap, afro dancehall, afropop, azonto, nigerian hip hop, nigerian pop, uk funky"
2016,33,3,Cheap thrills,Sia feat Sean Paul,Cheap Thrills (feat. Sean Paul),"Sia, Sean Paul",5WUlDfRSoLAfcVSX1WnrxN 3Isy6kedDrgPYoTS1dazA9,224493.0,63.0,This Is Acting (Deluxe Version),2016-10-21,"australian dance, australian pop, dance pop, pop, dance pop, dancehall, pop rap"
2016,33,4,Cold water,"Major Lazer, Justin Bieber, Mø",Cold Water,"Major Lazer, Justin Bieber, MØ",738wLrAtLtCtFOLvQBXOXp 1uNFoZAHBGtllmzznpCI3s 0bdfiayQAKewqEvaU6rXCv,185360.0,67.0,Cold Water,2016-07-22,"dance pop, edm, electro house, moombahton, pop, pop dance, pop rap, tropical house, canadian pop, pop, dance pop, danish pop, edm, electropop, pop, tropical house"
